ANM	Sex	EE	AP	Slice	Name	CCF_ID	tau	new_names
R2_F2	F	0	255.797833066449	10	Ventral auditory area, layer 1	959	11.4330949783325	Isocortex
R2_F2	F	0	255.797833066449	10	Ventral auditory area, layer 2/3	755	10.5223379135132	Isocortex
R2_F2	F	0	255.797833066449	10	Ventral auditory area, layer 4	990	10.000714302063	Isocortex
R2_F2	F	0	255.797833066449	10	Ventral auditory area, layer 5	1023	9.3211612701416	Isocortex
R2_F2	F	0	255.797833066449	10	Ventral auditory area, layer 6a	520	8.7134838104248	Isocortex
R2_F2	F	0	242.929242420491	11	Ventral auditory area, layer 6b	598	8.66771793365479	Isocortex
R2_F2	F	0	134.78831993807	16	Ventral cochlear nucleus	101	10.1163024902344	Medulla
R2_F2	F	0	275.41680479489	9	Ventral medial nucleus of the thalamus	685	8.60784530639648	Thalamus
R2_F2	F	0	255.797833066449	10	Ventral part of the lateral geniculate complex	178	8.75930023193359	Thalamus
R2_F2	F	0	275.41680479489	9	Ventral posterolateral nucleus of the thalamus	718	8.51115989685059	Thalamus
R2_F2	F	0	242.929242420491	11	Ventral posterolateral nucleus of the thalamus, parvicellular part	725	8.60260009765625	Thalamus
R2_F2	F	0	275.41680479489	9	Ventral posteromedial nucleus of the thalamus	733	8.4005012512207	Thalamus
R2_F2	F	0	242.929242420491	11	Ventral posteromedial nucleus of the thalamus, parvicellular part	741	9.10408592224121	Thalamus
R2_F2	F	0	242.929242420491	11	Ventral premammillary nucleus	1004	8.8985538482666	Hypothalamus
R2_F2	F	0	237.469715294137	12	Ventral tegmental area	749	9.88365936279297	Midbrain
R2_F2	F	0	148.515208521511	15	Ventral tegmental nucleus	757	9.20334243774414	Midbrain
R2_F2	F	0	326.593199460133	7	Ventrolateral preoptic nucleus	689	9.93228912353516	Hypothalamus
R2_F2	F	0	275.41680479489	9	Ventromedial hypothalamic nucleus	693	9.12716197967529	Hypothalamus
R2_F2	F	0	326.593199460133	7	Ventromedial preoptic nucleus	576073699	9.6081428527832	Hypothalamus
R2_F2	F	0	95.6205783671508	18	Vestibulocerebellar nucleus	589508455	9.36087036132812	Cerebellum
R2_F2	F	0	346.142247189448	6	Visceral area, layer 1	897	11.7569046020508	Isocortex
R2_F2	F	0	346.142247189448	6	Visceral area, layer 2/3	1106	10.9222497940063	Isocortex
R2_F2	F	0	346.142247189448	6	Visceral area, layer 4	1010	10.393105506897	Isocortex
R2_F2	F	0	346.142247189448	6	Visceral area, layer 5	1058	9.69002056121826	Isocortex
R2_F2	F	0	326.593199460133	7	Visceral area, layer 6a	857	8.73304080963135	Isocortex
R2_F2	F	0	326.593199460133	7	Visceral area, layer 6b	849	8.67105960845947	Isocortex
R2_F2	F	0	275.41680479489	9	Xiphoid thalamic nucleus	560581559	9.32929515838623	Thalamus
R2_F2	F	0	297.20924812314	8	Zona incerta	797	9.03459548950195	Hypothalamus
R2_F2	F	0	242.929242420491	11	posteromedial visual area, layer 1	805	10.8535804748535	Isocortex
R2_F2	F	0	242.929242420491	11	posteromedial visual area, layer 2/3	41	10.0783004760742	Isocortex
R2_F2	F	0	242.929242420491	11	posteromedial visual area, layer 4	501	9.8701343536377	Isocortex
R2_F2	F	0	242.929242420491	11	posteromedial visual area, layer 5	565	9.18819808959961	Isocortex
R2_F2	F	0	242.929242420491	11	posteromedial visual area, layer 6a	257	8.5996675491333	Isocortex
R2_F2	F	0	237.469715294137	12	posteromedial visual area, layer 6b	469	8.54939842224121	Isocortex
R2_F3	F	1	129.505498195399	15	Accessory facial motor nucleus	576	9.6434154510498	Medulla
R2_F3	F	1	442.765780284437	1	Accessory olfactory bulb, glomerular layer	188	9.78827095031738	Olfactory areas
R2_F3	F	1	442.765780284437	1	Accessory olfactory bulb, mitral layer	204	8.98561668395996	Olfactory areas
R2_F3	F	1	285.737120501686	8	Accessory supraoptic group	332	9.22443962097168	Hypothalamus
R2_F3	F	1	442.765780284437	1	Agranular insular area, dorsal part, layer 1	996	12.2847938537598	Isocortex
R2_F3	F	1	442.765780284437	1	Agranular insular area, dorsal part, layer 2/3	328	11.9024257659912	Isocortex
R2_F3	F	1	442.765780284437	1	Agranular insular area, dorsal part, layer 5	1101	10.2610359191895	Isocortex
R2_F3	F	1	427.214430219437	2	Agranular insular area, dorsal part, layer 6a	783	8.95836067199707	Isocortex
R2_F3	F	1	402.141296375767	3	Agranular insular area, dorsal part, layer 6b	831	8.84019565582275	Isocortex
R2_F3	F	1	335.846318371502	5	Agranular insular area, posterior part, layer 1	120	10.7264461517334	Isocortex
R2_F3	F	1	335.846318371502	5	Agranular insular area, posterior part, layer 2/3	163	10.0142049789429	Isocortex
R2_F3	F	1	335.846318371502	5	Agranular insular area, posterior part, layer 5	344	9.49501037597656	Isocortex
R2_F3	F	1	319.486055170983	6	Agranular insular area, posterior part, layer 6a	314	8.97778224945068	Isocortex
R2_F3	F	1	298.976098089507	7	Agranular insular area, posterior part, layer 6b	355	8.95136451721191	Isocortex
R2_F3	F	1	427.214430219437	2	Agranular insular area, ventral part, layer 1	704	11.2961397171021	Isocortex
R2_F3	F	1	427.214430219437	2	Agranular insular area, ventral part, layer 2/3	694	10.4810247421265	Isocortex
R2_F3	F	1	427.214430219437	2	Agranular insular area, ventral part, layer 5	800	9.31041622161865	Isocortex
R2_F3	F	1	402.141296375767	3	Agranular insular area, ventral part, layer 6a	675	8.40751457214355	Isocortex
R2_F3	F	1	402.141296375767	3	Agranular insular area, ventral part, layer 6b	699	9.15682792663574	Isocortex
R2_F3	F	1	298.976098089507	7	Anterior amygdalar area	23	8.95711517333984	Striatum
R2_F3	F	1	285.737120501686	8	Anterior area, layer 1	312782550	12.4565858840942	Isocortex
R2_F3	F	1	285.737120501686	8	Anterior area, layer 2/3	312782554	12.624137878418	Isocortex
R2_F3	F	1	256.724736330607	9	Anterior area, layer 4	312782558	12.1870317459106	Isocortex
R2_F3	F	1	256.724736330607	9	Anterior area, layer 5	312782562	11.2077713012695	Isocortex
R2_F3	F	1	256.724736330607	9	Anterior area, layer 6a	312782566	10.0392618179321	Isocortex
R2_F3	F	1	256.724736330607	9	Anterior area, layer 6b	312782570	9.41692066192627	Isocortex
R2_F3	F	1	442.765780284437	1	Anterior cingulate area, dorsal part, layer 1	935	11.6089859008789	Isocortex
R2_F3	F	1	442.765780284437	1	Anterior cingulate area, dorsal part, layer 2/3	211	11.1920976638794	Isocortex
R2_F3	F	1	442.765780284437	1	Anterior cingulate area, dorsal part, layer 5	1015	10.2392721176147	Isocortex
R2_F3	F	1	427.214430219437	2	Anterior cingulate area, dorsal part, layer 6a	919	9.13518047332764	Isocortex
R2_F3	F	1	402.141296375767	3	Anterior cingulate area, dorsal part, layer 6b	927	8.74529075622559	Isocortex
R2_F3	F	1	399.464407936751	4	Anterior cingulate area, ventral part, 6a	810	8.90147018432617	Isocortex
R2_F3	F	1	399.464407936751	4	Anterior cingulate area, ventral part, 6b	819	9.17397308349609	Isocortex
R2_F3	F	1	402.141296375767	3	Anterior cingulate area, ventral part, layer 1	588	10.4574546813965	Isocortex
R2_F3	F	1	402.141296375767	3	Anterior cingulate area, ventral part, layer 2/3	296	9.87922477722168	Isocortex
R2_F3	F	1	402.141296375767	3	Anterior cingulate area, ventral part, layer 5	772	9.38990020751953	Isocortex
R2_F3	F	1	298.976098089507	7	Anterior hypothalamic nucleus	88	9.12749671936035	Hypothalamus
R2_F3	F	1	442.765780284437	1	Anterior olfactory nucleus	159	8.60104179382324	Olfactory areas
R2_F3	F	1	239.53262321009	10	Anterior pretectal nucleus	215	8.9204216003418	Midbrain
R2_F3	F	1	153.696938109298	13	Anterior tegmental nucleus	231	9.30545520782471	Midbrain
R2_F3	F	1	298.976098089507	7	Anterodorsal nucleus	64	8.81048583984375	Thalamus
R2_F3	F	1	319.486055170983	6	Anterodorsal preoptic nucleus	72	8.61501026153564	Hypothalamus
R2_F3	F	1	239.53262321009	10	Anterolateral visual area, layer 1	1074	12.1782102584839	Isocortex
R2_F3	F	1	239.53262321009	10	Anterolateral visual area, layer 2/3	905	11.8479204177856	Isocortex
R2_F3	F	1	239.53262321009	10	Anterolateral visual area, layer 4	1114	11.4882850646973	Isocortex
R2_F3	F	1	223.64138773968	11	Anterolateral visual area, layer 5	233	10.3303670883179	Isocortex
R2_F3	F	1	223.64138773968	11	Anterolateral visual area, layer 6a	601	9.18603515625	Isocortex
R2_F3	F	1	223.64138773968	11	Anterolateral visual area, layer 6b	649	8.80809211730957	Isocortex
R2_F3	F	1	298.976098089507	7	Anteromedial nucleus, dorsal part	1096	8.70137310028076	Thalamus
R2_F3	F	1	298.976098089507	7	Anteromedial nucleus, ventral part	1104	8.53415679931641	Thalamus
R2_F3	F	1	256.724736330607	9	Anteromedial visual area, layer 1	281	11.7049942016602	Isocortex
R2_F3	F	1	256.724736330607	9	Anteromedial visual area, layer 2/3	1066	11.7351303100586	Isocortex
R2_F3	F	1	256.724736330607	9	Anteromedial visual area, layer 4	401	11.5177173614502	Isocortex
R2_F3	F	1	256.724736330607	9	Anteromedial visual area, layer 5	433	10.4134378433228	Isocortex
R2_F3	F	1	256.724736330607	9	Anteromedial visual area, layer 6a	1046	8.91821956634521	Isocortex
R2_F3	F	1	256.724736330607	9	Anteromedial visual area, layer 6b	441	8.73651695251465	Isocortex
R2_F3	F	1	298.976098089507	7	Anteroventral nucleus of thalamus	255	8.35634613037109	Thalamus
R2_F3	F	1	335.846318371502	5	Anteroventral periventricular nucleus	272	9.1901912689209	Hypothalamus
R2_F3	F	1	319.486055170983	6	Anteroventral preoptic nucleus	263	9.49779415130615	Hypothalamus
R2_F3	F	1	256.724736330607	9	Arcuate hypothalamic nucleus	223	8.29773139953613	Hypothalamus
R2_F3	F	1	39.411935980903	18	Area postrema	207	17.4086875915527	Medulla
R2_F3	F	1	153.696938109298	13	Area prostriata	484682508	9.50839424133301	Hippocampal formation
R2_F3	F	1	129.505498195399	15	Barrington's nucleus	280	9.32982635498047	Pons
R2_F3	F	1	285.737120501686	8	Basolateral amygdalar nucleus, anterior part	303	8.94364166259766	Cortical subplate
R2_F3	F	1	256.724736330607	9	Basolateral amygdalar nucleus, posterior part	311	8.84659099578857	Cortical subplate
R2_F3	F	1	256.724736330607	9	Basolateral amygdalar nucleus, ventral part	451	9.4145975112915	Cortical subplate
R2_F3	F	1	298.976098089507	7	Basomedial amygdalar nucleus, anterior part	327	8.78884696960449	Cortical subplate
R2_F3	F	1	256.724736330607	9	Basomedial amygdalar nucleus, posterior part	334	8.69868850708008	Cortical subplate
R2_F3	F	1	399.464407936751	4	Caudoputamen	672	8.58316802978516	Striatum
R2_F3	F	1	285.737120501686	8	Central amygdalar nucleus, capsular part	544	8.89418792724609	Striatum
R2_F3	F	1	285.737120501686	8	Central amygdalar nucleus, lateral part	551	8.87826347351074	Striatum
R2_F3	F	1	285.737120501686	8	Central amygdalar nucleus, medial part	559	9.09889316558838	Striatum
R2_F3	F	1	285.737120501686	8	Central lateral nucleus of the thalamus	575	8.97328662872314	Thalamus
R2_F3	F	1	285.737120501686	8	Central medial nucleus of the thalamus	599	9.68595695495605	Thalamus
R2_F3	F	1	179.081925278164	12	Cerebellum	512	9.76049613952637	Cerebellum
R2_F3	F	1	402.141296375767	3	Claustrum	583	8.49718570709229	Cortical subplate
R2_F3	F	1	298.976098089507	7	Cortical amygdalar area, anterior part	639	8.75379085540771	Olfactory areas
R2_F3	F	1	256.724736330607	9	Cortical amygdalar area, posterior part, lateral zone	655	9.11962795257568	Olfactory areas
R2_F3	F	1	239.53262321009	10	Cortical amygdalar area, posterior part, medial zone	663	8.78613662719727	Olfactory areas
R2_F3	F	1	399.464407936751	4	Cortical subplate	703	8.68660736083984	Cortical subplate
R2_F3	F	1	129.505498195399	15	Crus 1	1056	9.3573694229126	Cerebellum
R2_F3	F	1	73.4589965708329	16	Crus 2	1064	10.0988655090332	Cerebellum
R2_F3	F	1	39.411935980903	18	Cuneate nucleus	711	9.45801448822021	Medulla
R2_F3	F	1	146.14725398229	14	Cuneiform nucleus	616	9.64578247070312	Midbrain
R2_F3	F	1	58.100030520685	17	Declive (VI)	936	11.1441040039062	Cerebellum
R2_F3	F	1	285.737120501686	8	Dentate gyrus, granule cell layer	632	8.34358406066895	Hippocampal formation
R2_F3	F	1	285.737120501686	8	Dentate gyrus, molecular layer	10703	7.95080804824829	Hippocampal formation
R2_F3	F	1	285.737120501686	8	Dentate gyrus, polymorph layer	10704	7.83556938171387	Hippocampal formation
R2_F3	F	1	129.505498195399	15	Dentate nucleus	846	9.05916786193848	Cerebellum
R2_F3	F	1	335.846318371502	5	Diagonal band nucleus	596	9.44064331054688	Pallidum
R2_F3	F	1	256.724736330607	9	Dorsal auditory area, layer 1	527	11.8379030227661	Isocortex
R2_F3	F	1	256.724736330607	9	Dorsal auditory area, layer 2/3	600	11.8849172592163	Isocortex
R2_F3	F	1	256.724736330607	9	Dorsal auditory area, layer 4	678	11.2173862457275	Isocortex
R2_F3	F	1	256.724736330607	9	Dorsal auditory area, layer 5	252	10.4522590637207	Isocortex
R2_F3	F	1	256.724736330607	9	Dorsal auditory area, layer 6a	156	9.30967426300049	Isocortex
R2_F3	F	1	256.724736330607	9	Dorsal auditory area, layer 6b	243	8.80522060394287	Isocortex
R2_F3	F	1	129.505498195399	15	Dorsal cochlear nucleus	96	8.33230686187744	Medulla
R2_F3	F	1	153.696938109298	13	Dorsal nucleus raphe	872	9.27123165130615	Midbrain
R2_F3	F	1	256.724736330607	9	Dorsal part of the lateral geniculate complex, core	496345668	8.43083667755127	Thalamus
R2_F3	F	1	256.724736330607	9	Dorsal part of the lateral geniculate complex, ipsilateral zone	496345672	8.39658832550049	Thalamus
R2_F3	F	1	256.724736330607	9	Dorsal part of the lateral geniculate complex, shell	496345664	8.68473720550537	Thalamus
R2_F3	F	1	402.141296375767	3	Dorsal peduncular area	814	8.44488143920898	Olfactory areas
R2_F3	F	1	239.53262321009	10	Dorsal premammillary nucleus	980	9.12920188903809	Hypothalamus
R2_F3	F	1	256.724736330607	9	Dorsomedial nucleus of the hypothalamus	830	8.66181564331055	Hypothalamus
R2_F3	F	1	256.724736330607	9	Ectorhinal area/Layer 1	836	11.4942998886108	Isocortex
R2_F3	F	1	256.724736330607	9	Ectorhinal area/Layer 2/3	427	10.9979400634766	Isocortex
R2_F3	F	1	256.724736330607	9	Ectorhinal area/Layer 5	988	9.85680770874023	Isocortex
R2_F3	F	1	256.724736330607	9	Ectorhinal area/Layer 6a	977	9.18372917175293	Isocortex
R2_F3	F	1	256.724736330607	9	Ectorhinal area/Layer 6b	1045	9.52323055267334	Isocortex
R2_F3	F	1	179.081925278164	12	Edinger-Westphal nucleus	975	9.20283794403076	Midbrain
R2_F3	F	1	402.141296375767	3	Endopiriform nucleus, dorsal part	952	8.59406661987305	Cortical subplate
R2_F3	F	1	319.486055170983	6	Endopiriform nucleus, ventral part	966	9.01684379577637	Cortical subplate
R2_F3	F	1	256.724736330607	9	Entorhinal area, lateral part, layer 1	1121	10.2490940093994	Hippocampal formation
R2_F3	F	1	256.724736330607	9	Entorhinal area, lateral part, layer 2	20	10.0504360198975	Hippocampal formation
R2_F3	F	1	256.724736330607	9	Entorhinal area, lateral part, layer 3	52	9.92907047271729	Hippocampal formation
R2_F3	F	1	256.724736330607	9	Entorhinal area, lateral part, layer 5	139	9.78447437286377	Hippocampal formation
R2_F3	F	1	256.724736330607	9	Entorhinal area, lateral part, layer 6a	28	9.24728298187256	Hippocampal formation
R2_F3	F	1	153.696938109298	13	Entorhinal area, medial part, dorsal zone, layer 1	526	9.93350028991699	Hippocampal formation
R2_F3	F	1	153.696938109298	13	Entorhinal area, medial part, dorsal zone, layer 2	543	9.76441955566406	Hippocampal formation
R2_F3	F	1	153.696938109298	13	Entorhinal area, medial part, dorsal zone, layer 3	664	9.76293849945068	Hippocampal formation
R2_F3	F	1	153.696938109298	13	Entorhinal area, medial part, dorsal zone, layer 5	727	9.2017822265625	Hippocampal formation
R2_F3	F	1	153.696938109298	13	Entorhinal area, medial part, dorsal zone, layer 6	743	8.88763618469238	Hippocampal formation
R2_F3	F	1	256.724736330607	9	Ethmoid nucleus of the thalamus	560581551	8.80496788024902	Thalamus
R2_F3	F	1	39.411935980903	18	External cuneate nucleus	903	11.4291887283325	Medulla
R2_F3	F	1	129.505498195399	15	Facial motor nucleus	661	9.7744312286377	Medulla
R2_F3	F	1	256.724736330607	9	Fasciola cinerea	982	8.73561477661133	Hippocampal formation
R2_F3	F	1	73.4589965708329	16	Fastigial nucleus	989	9.45233345031738	Cerebellum
R2_F3	F	1	285.737120501686	8	Field CA1	382	9.24604034423828	Hippocampal formation
R2_F3	F	1	285.737120501686	8	Field CA2	423	8.0373363494873	Hippocampal formation
R2_F3	F	1	285.737120501686	8	Field CA3	463	7.73186159133911	Hippocampal formation
R2_F3	F	1	239.53262321009	10	Fields of Forel	804	9.10818481445312	Hypothalamus
R2_F3	F	1	146.14725398229	14	Flocculus	1049	9.28573799133301	Cerebellum
R2_F3	F	1	39.411935980903	18	Folium-tuber vermis (VII)	944	10.5298709869385	Cerebellum
R2_F3	F	1	442.765780284437	1	Frontal pole, layer 5	526157192	10.7030048370361	Isocortex
R2_F3	F	1	427.214430219437	2	Frontal pole, layer 6a	526157196	9.32774448394775	Isocortex
R2_F3	F	1	319.486055170983	6	Fundus of striatum	998	8.49232482910156	Striatum
R2_F3	F	1	129.505498195399	15	Gigantocellular reticular nucleus	1048	9.67336368560791	Medulla
R2_F3	F	1	298.976098089507	7	Globus pallidus, external segment	1022	8.6568489074707	Pallidum
R2_F3	F	1	285.737120501686	8	Globus pallidus, internal segment	1031	8.89886283874512	Pallidum
R2_F3	F	1	10.2623203317752	19	Gracile nucleus	1039	8.515869140625	Medulla
R2_F3	F	1	402.141296375767	3	Gustatory areas, layer 1	36	11.3231897354126	Isocortex
R2_F3	F	1	402.141296375767	3	Gustatory areas, layer 2/3	180	10.6267509460449	Isocortex
R2_F3	F	1	399.464407936751	4	Gustatory areas, layer 4	148	10.2172546386719	Isocortex
R2_F3	F	1	399.464407936751	4	Gustatory areas, layer 5	187	9.47140789031982	Isocortex
R2_F3	F	1	399.464407936751	4	Gustatory areas, layer 6a	638	8.72155380249023	Isocortex
R2_F3	F	1	399.464407936751	4	Gustatory areas, layer 6b	662	8.43677520751953	Isocortex
R2_F3	F	1	285.737120501686	8	Hippocampal formation	1089	9.23499774932861	Hippocampal formation
R2_F3	F	1	179.081925278164	12	Hippocampo-amygdalar transition area	589508447	8.55851650238037	Hippocampal formation
R2_F3	F	1	39.411935980903	18	Hypoglossal nucleus	773	9.78697967529297	Medulla
R2_F3	F	1	335.846318371502	5	Hypothalamus	1097	9.08455657958984	Hypothalamus
R2_F3	F	1	399.464407936751	4	Induseum griseum	19	9.35309791564941	Hippocampal formation
R2_F3	F	1	146.14725398229	14	Inferior colliculus, central nucleus	811	8.95329856872559	Midbrain
R2_F3	F	1	146.14725398229	14	Inferior colliculus, dorsal nucleus	820	9.3523645401001	Midbrain
R2_F3	F	1	153.696938109298	13	Inferior colliculus, external nucleus	828	9.31224060058594	Midbrain
R2_F3	F	1	73.4589965708329	16	Inferior olivary complex	83	9.94159603118896	Medulla
R2_F3	F	1	73.4589965708329	16	Inferior salivatory nucleus	106	8.74599075317383	Medulla
R2_F3	F	1	73.4589965708329	16	Infracerebellar nucleus	372	9.29555892944336	Medulla
R2_F3	F	1	427.214430219437	2	Infralimbic area, layer 1	707	9.74484539031982	Isocortex
R2_F3	F	1	427.214430219437	2	Infralimbic area, layer 2/3	556	9.19238090515137	Isocortex
R2_F3	F	1	427.214430219437	2	Infralimbic area, layer 5	827	8.68424224853516	Isocortex
R2_F3	F	1	402.141296375767	3	Infralimbic area, layer 6a	1054	8.32722854614258	Isocortex
R2_F3	F	1	402.141296375767	3	Infralimbic area, layer 6b	1081	8.66719627380371	Isocortex
R2_F3	F	1	298.976098089507	7	Interanterodorsal nucleus of the thalamus	1113	8.83785152435303	Thalamus
R2_F3	F	1	285.737120501686	8	Interanteromedial nucleus of the thalamus	1120	9.9245491027832	Thalamus
R2_F3	F	1	298.976098089507	7	Intercalated amygdalar nucleus	1105	8.77347564697266	Striatum
R2_F3	F	1	179.081925278164	12	Interfascicular nucleus raphe	12	8.73343658447266	Midbrain
R2_F3	F	1	239.53262321009	10	Intergeniculate leaflet of the lateral geniculate complex	27	8.57102298736572	Thalamus
